id,station_name,street_address,city,province,latitude,longitude,ev_network,ev_dc_fast_count,ev_level2_evse_num,ev_connector_types,groups_with_access_code,access_days_time,open_date
158206,IGA,100 rue Théophile-Brassard,Coteau du lac,Quebec,45.273704,-74.194157,Non-Networked,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2021-07-20
156757,City of Ottawa-Bob MacQuarrie Recreation Complex,1490 Youville Dr,Orleans,Ontario,45.27593,-75.32377,Non-Networked,1,0.0,CHADEMO J1772COMBO,PLANNED - not yet accessible (Public),Unknown,
130220,BRCC - Carrefour Santé Globale,2381 rue Principale Ouest,Magog,Quebec,45.2810748,-72.18543388,Circuit électrique,1,4.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2019-07-17
122250,Carrefour Sante Globale - Tesla Supercharger,2381 Rue Principale Ouest,Magog,Quebec,45.281273,-72.185744,Tesla,8,0.0,TESLA,Public,24 hours daily; for Tesla use only,2019-03-01
130224,BRCC - Ville de Farnham – Caserne de pompiers,"875, rue Principale Ouest",Farnham,Quebec,45.287769,-72.99399,Circuit électrique,1,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2019-07-17
170417,BRCC - Magog - Bureau Touristique,"2911, Chemin Milletta",Magog,Quebec,45.2913711,-72.2133517,Circuit électrique,5,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2020-12-19
191550,BRCC - Coteau-du-Lac - Pavillon Wilson,2A rue Georges-Jules-Beaudet,Coteau-du-Lac,Quebec,45.2935,-74.1746,Circuit électrique,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2021-06-26
163003,MYERSVW CPE100 STATION,2500 Palladium Dr,Ottawa,Ontario,45.293911,-75.931998,ChargePoint Network,1,0.0,J1772COMBO,Public,24 hours daily,2020-06-12
166832,BRCC - Eastman - Crevier,25 rue Lapointe,Eastman,Quebec,45.2996,-72.3155,Circuit électrique,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2020-09-12
122294,Metro Casselman - Tesla Supercharger,21 Richer Close,Casselman,Ontario,45.30471,-75.081805,Tesla,12,0.0,TESLA,Public,24 hours daily; for Tesla use only,2019-03-01
150484,Petro-Canada EV Fast Charger,1 Horseshoe Lake Rd,Parry Sound,Ontario,45.3065471,-79.8959302,PETROCAN,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2019-07-01
130237,DCFC - Casselman,641 Rue Principale,Casselman,Ontario,45.306924,-75.083287,Circuit électrique,1,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2019-07-17
84968,Laplante Chevrolet Buick GMC,632 Principale St,Casselman,Ontario,45.307333,-75.081801,Non-Networked,1,1.0,J1772 J1772COMBO,Public - Call ahead,24 hours daily,2012-07-15
130238,DCFC - Ottawa - Terry Fox Park’N Ride,195 Roland Michener Dr,Kanata,Ontario,45.308005,-75.909408,Circuit électrique,2,2.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2019-07-17
130239,BRCC - Ville de St-Jean-sur-Richelieu (Capitol),"267, rue Champlain",St-Jean-sur-Richelieu,Quebec,45.308564,-73.252001,Circuit électrique,1,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2019-07-17
94471,Transit: 40576 Kanata,8111 Campeau Drive,Kanata,Ontario,45.3088,-75.917341,EV Connect,1,0.0,CHADEMO J1772COMBO,Public,Unknown,2017-08-01
149649,BRCC - Beauharnois - Desjardins,"555, rue Ellice",Beauharnois,Quebec,45.314333,-73.877167,Circuit électrique,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2019-11-29
200552,Canadian Tire Bells Corners - Tesla Supercharger,2135 Robertson Road,Nepean,Ontario,45.32157,-75.835377,Tesla,8,0.0,TESLA,Public,24 hours daily; for Tesla use only,2021-10-11
158209,IGA,82 boul. De Bromont,Bromont,Quebec,45.322865,-72.645945,ChargePoint Network,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2021-07-20
130247,BRCC - Ville de St-Jean-sur-Richelieu (Rona),85 Av Conrad-Gosselin,St-Jean-sur-Richelieu,Quebec,45.324694,-73.248365,Circuit électrique,1,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2019-07-17
205094,BRCC - Saint-Jean-sur-Richelieu -  Quality hotel Centre de congrès,"725, Boulevard du Séminaire Nord",Saint-Jean-sur-Richelieu,Quebec,45.3250496,-73.2670648,Circuit électrique,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2022-01-20
158210,Carrefour Richelieu,600 rue Pierre-Caisse,St-Jean-sur-Richelieu,Quebec,45.3295351,-73.2830068,Circuit électrique,8,0.0,CHADEMO J1772COMBO,PLANNED - not yet accessible (Public),Unknown,
145733,Ivy - Huntsville,150 Hanes Rd,Huntsville,Ontario,45.332649,-79.235065,IVY,2,0.0,CHADEMO J1772COMBO,Public - Credit card at all times,24 hours daily; Also accepts in-app payment,2019-09-29
85155,Huntsville Place Mall - Tesla Supercharger,70 King William Street,Huntsville,Ontario,45.333611,-79.206703,Tesla,8,0.0,TESLA,Public,24 hours daily; for Tesla use only,2016-09-15
130250,BRCC - St-Hubert - Bromont,"8, boulevard de Bromont, suite 100",Bromont,Quebec,45.334417,-72.648668,Circuit électrique,7,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2019-07-17
157859,Ontario Charging Network LP,2501 Greenbank Rd,Nepean,Ontario,45.33651,-75.72663,Non-Networked,2,0.0,CHADEMO J1772COMBO,PLANNED - not yet accessible (Public),Unknown,
157860,Ontario Charging Network LP,1820 Merivale Rd,Nepean,Ontario,45.33651,-75.72663,Non-Networked,2,0.0,CHADEMO J1772COMBO,PLANNED - not yet accessible (Public),Unknown,
88676,KRP Properties,400 March Rd,Kanata,Ontario,45.34076,-75.912767,Non-Networked,1,0.0,CHADEMO J1772COMBO,TEMPORARILY UNAVAILABLE (Public),24 hours daily,2017-06-01
201340,Swtch Energy - Trestle Brewing Co,9 Great North Rd,Parry Sound,Ontario,45.3422637,-80.03080552,SWTCH,1,0.0,CHADEMO J1772COMBO,Public - Credit card at all times,24 hours daily,2021-11-09
194203,Parry Sound,30 Pine Dr,Parry Sound,Ontario,45.342328,-80.00667,FLO,2,1.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2021-08-24
146571,Petro-Canada Recharge Rapide VÉ / Petro-Canada EV Fast Charger,855 Chemin Saint-Féréol,Les Cèdres,Quebec,45.3434409,-74.0878713,PETROCAN,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2019-10-02
158299,Ivy - Parry Sound,121 Bowes St,Parry Sound,Ontario,45.34382728,-80.01101156,IVY,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily; Also accepts in-app payment,2020-02-19
130254,DCFC - Ottawa - Ben Franklin Place,101 Centrepointe Dr,Nepean,Ontario,45.344254,-75.760625,Circuit électrique,1,2.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2019-07-17
153069,BRCC - Châteauguay - Desjardins-1,235 Chemin de la Haute-Rivière,Châteauguay,Quebec,45.3447,-73.7544,Circuit électrique,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2020-01-25
85207,Parry Sound Inn & Suites - Tesla Supercharger,292 Louisa Street,Parry Sound,Ontario,45.345586,-80.006162,Tesla,8,0.0,TESLA,Public,24 hours daily; for Tesla use only,2016-09-01
167724,BRCC - Châteauguay - Couche-Tard,182 boul. Saint-Joseph,Châteauguay,Quebec,45.3457,-73.7338,Circuit électrique,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2020-10-23
83029,IKEA,2685 Iris St,Ottawa,Ontario,45.349861,-75.785074,Non-Networked,2,0.0,CHADEMO J1772COMBO,Public,"7am-10pm M-Sat, 7am-8pm Sun",2017-02-15
158030,Cineplex Cinemas,3090 Carling Ave,Ottawa,Ontario,45.3532828,-75.8045536,Non-Networked,2,0.0,CHADEMO J1772COMBO,PLANNED - not yet accessible (Public),Unknown,
208791,Baseload Power Corp,3090 Carling Avenue,Ottawa,Ontario,45.35342603,-75.80457506,Non-Networked,4,0.0,Unknown,PLANNED - not yet accessible (Public),Unknown,
130262,BRCC - Ange-Gardien - Thai Express,99 Route 235,Ange-Gardien,Quebec,45.3655,-72.9336,Circuit électrique,5,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2019-07-17
201291,Vantage VW,16 Meadow Dr,Truro,Nova Scotia,45.36894012,-63.31699104,ChargePoint Network,2,0.0,J1772COMBO,Public - Credit card at all times,24 hours daily,2021-11-04
154258,BRCC - Rock-Forest – Caisse Desjardins du Nord de Sherbrooke,5001 Boul Bourque,Sherbrooke,Quebec,45.370088,-71.990952,Circuit électrique,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2020-03-03
158301,Caisse Desjardins,5001 boul. Bourque,Sherbrooke,Quebec,45.37010451,-71.99094924,Circuit électrique,2,0.0,CHADEMO,Public,24 hours daily,2020-03-01
193587,BRCC - Saint-Philippe - Hôtel-de-Ville,175 chemin Sanguinet,Saint-Philippe,Quebec,45.372,-73.4901,Circuit électrique,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2021-08-07
130269,BRCC - Université de Sherbrooke,2500 Boul de l'Université,Sherbrooke,Quebec,45.378317,-71.928373,Circuit électrique,1,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2019-07-17
210405,Tous les jours,249 Boulevard Harwood,Vaudreuil-Dorion,Quebec,45.3830907,-74.01542839,Non-Networked,2,0.0,Unknown,PLANNED - not yet accessible (Public),Unknown,
149902,BRCC - Granby - COOP Fédérée,134 rue Robitaille,Granby,Quebec,45.3866,-72.7024,Circuit électrique,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2019-12-11
210552,Videotron LTÉE,2830 Rue Galt Ouest,Sherbrooke,Quebec,45.386731,-71.943339,Non-Networked,16,0.0,Unknown,PLANNED - not yet accessible (Private),Unknown,
201269,IGA extra Sherbrooke,3950 Rue King O,Sherbrooke,Quebec,45.3885991,-71.95810512,ChargePoint Network,2,0.0,CHADEMO J1772COMBO,Public - Credit card at all times,24 hours daily,2021-11-04
169416,BRCC - Sainte-Catherine-des-Écluses - Burger King-1,"1580, Boulevard des Écluses",Sainte-Catherine,Quebec,45.3889727,-73.5572954,Circuit électrique,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2020-11-21
88231,TBD,88 Marr Rd,Rothesay,New Brunswick,45.389489,-65.968996,Non-Networked,1,0.0,CHADEMO,PLANNED - not yet accessible (Public),24 hours daily,
188985,BRCC - Saint-Constant - Couche-Tard,3 boulevard Monchamp,Saint-Constant,Quebec,45.3922,-73.5819,Circuit électrique,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2021-04-30
196077,BRCC - Granby - Couche-Tard,554 Rue Denison Est,Granby,Quebec,45.3929,-72.6823,Circuit électrique,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2021-09-18
129645,Masstown Petro Canada,10653 Nova Scotia Trunk 2,Masstown,Nova Scotia,45.3935,-63.4952,FLO,1,1.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2019-07-17
210550,Videotron LTÉE,611 rue Cowie,Granby,Quebec,45.394473,-72.745866,Non-Networked,7,0.0,Unknown,PLANNED - not yet accessible (Private),Unknown,
166929,BRCC - Sherbrooke - Shell,4776 Boulevard Industriel,Sherbrooke,Quebec,45.394742,-71.983494,Circuit électrique,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2020-09-18
130288,BRCC - Granby - Bureau d'accueil touristique,"111, rue Denison E",Granby,Quebec,45.395589,-72.712862,Circuit électrique,1,1.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2019-07-17
185192,BRCC - Aylmer - St-Hubert,"181, Rue Principale",Gatineau,Quebec,45.3964027,-75.8366533,Circuit électrique,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2021-02-19
168361,BRCC - Candiac - Couche-Tard,85 boul. Taschereau,Candiac,Quebec,45.399509,-73.505585,Circuit électrique,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2020-11-13
130297,BRCC - Carrefour de l'Estrie,3050 boul. de Portland,Sherbrooke,Quebec,45.401666,-71.949294,Circuit électrique,1,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2019-07-17
189806,Groupe Harnois - Proxi Vaudreuil,524 avenue St-Charles,Vaudreuil-Dorion,Quebec,45.40555,-74.032909,FLO,1,1.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2021-05-19
130304,601 avenue Saint-Charles,601 avenue Saint-Charles,Vaudreuil-Dorion,Quebec,45.407745,-74.034517,Circuit électrique,1,1.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2019-07-17
191685,BRCC - La Prairie - Parc Lucie-F.-Roussel,1300 Chemin de Saint-Jean,La Prairie,Quebec,45.409821,-73.474945,Circuit électrique,3,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2021-07-01
130312,DCFC - Ottawa - Chinatown,687 Somerset Street West,Ottawa,Ontario,45.41143,-75.70647,Circuit électrique,1,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2019-07-17
222896,BRCC - Richelieu-Burger King-1,2360 Chemin des Patriotes,Richelieu,Quebec,45.4119,-73.2407,Circuit électrique,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2022-07-08
210403,Tous les jours,35 Rue Principale E,Cookshire,Quebec,45.41311981,-71.62883866,Non-Networked,2,0.0,Unknown,PLANNED - not yet accessible (Public),Unknown,
163010,29 CITE CPE100,29 Boulevard,Vaudreuil-Dorion,Quebec,45.413179,-74.028376,ChargePoint Network,1,0.0,J1772COMBO,Public,24 hours daily,2020-06-12
157862,Home Depot,1616 Cyrville Rd,Gloucester,Ontario,45.41705,-75.60986,Non-Networked,2,0.0,CHADEMO J1772COMBO,PLANNED - not yet accessible (Public),Unknown,
145732,NBP - IOL Quispamsis,10 Millennium Drive,Quispamsis,New Brunswick,45.417366,-65.944417,eCharge Network,1,1.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2019-09-01
153455,Irving Oil - Tesla Supercharger,8 Millennium Drive,Quispamsis,New Brunswick,45.417459,-65.94386,Tesla,8,0.0,TESLA,Public,24 hours daily; for Tesla use only,2020-01-31
163057,BYTEK VW CPE100,1325-1337 Ottawa Regional Rd 26,Ottawa,Ontario,45.418381,-75.633603,ChargePoint Network,1,0.0,J1772COMBO,TEMPORARILY UNAVAILABLE (Public),24 hours daily,2020-06-12
168209,Ottawa East,330 Coventry Road,Ottawa,Ontario,45.42054,-75.6517,Electrify Canada,4,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2020-11-07
222132,Elite BMW,1040 Ogilvie Road,Ottawa,Ontario,45.42409397,-75.63529326,FLO,1,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2022-06-29
197804,Arnprior,245 Daniel St S,Arnprior,Ontario,45.42608075,-76.36664237,FLO,1,1.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2021-10-15
129661,FLO - Cadillac Fairview - Rideau Center,50 Rideau St.,Ottawa,Ontario,45.426082,-75.690165,FLO,1,2.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2019-07-17
122255,CF Rideau Centre - Tesla Supercharger,50 Rideau Suite #300,Ottawa,Ontario,45.426387,-75.690794,Tesla,8,0.0,TESLA,Public,24 hours daily; for Tesla use only,2019-03-01
130327,BRCC - Maison du citoyen,25 rue Laurier,Gatineau,Quebec,45.427717,-75.71149,Circuit électrique,1,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2019-07-17
130330,DCFC - Ottawa - 141 Clarence St,141 Clarence St,Ottawa,Ontario,45.429826,-75.691315,Circuit électrique,1,1.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2019-07-17
158225,IGA,221-247 boul. des Grives,Gatineau,Quebec,45.4332574,-75.7812089,Circuit électrique,4,0.0,CHADEMO J1772COMBO,PLANNED - not yet accessible (Public),24 hours daily,
200531,Quartier Santé - Tesla Supercharger,2015 12e Avenue North,Sherbrooke,Quebec,45.43372,-71.869628,Tesla,8,0.0,TESLA,Public,24 hours daily; for Tesla use only,2021-10-11
170040,BRCC - Sherbrooke - Quartier Santé,2015 12e avenue Nord,Sherbrooke,Quebec,45.433734,-71.869846,Circuit électrique,6,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2020-12-10
87664,Scotiabank,169 John St N,Arnprior,Ontario,45.434577,-76.352803,Non-Networked,1,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2017-06-01
200697,BRCC - Lachine - Stationnement coin Victoria/25e Avenue,2425 rue Victoria,Lachine,Quebec,45.4356,-73.6861,Circuit électrique,4,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2021-11-06
149612,BRCC - Lasalle - Rôtisserie St-Hubert,7979 Newman,Lasalle,Quebec,45.43581,-73.626984,Circuit électrique,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2019-11-27
205674,Ottawa Gloucester,2010 Ogilvie Road,Gloucester,Ontario,45.435847,-75.605202,FLO,2,1.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2022-02-01
201271,IGA extra Supermarché Picard inc.,9105 C Bd Taschereau,Brossard,Quebec,45.436884,-73.472993,ChargePoint Network,2,0.0,CHADEMO J1772COMBO,Public - Credit card at all times,24 hours daily,2021-11-04
147486,BRCC - Marieville-Crevier,"175, Rue Claude-De Ramezay",Marieville,Quebec,45.4373582,-73.164621,Circuit électrique,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2019-11-02
210410,Tous les jours,"490, 28ième avenue",Lachine,Quebec,45.43761581,-73.68715473,Non-Networked,2,0.0,Unknown,PLANNED - not yet accessible (Public),Unknown,
122301,Quartier DIX30 - Tesla Supercharger,6000 Boulevard Rome,Brossard,Quebec,45.442023,-73.440894,Tesla,12,0.0,TESLA,Public,24 hours daily; for Tesla use only,2019-03-01
201278,Léo Harley-Davidson,8705 Blvd Taschereau,Brossard,Quebec,45.44220985,-73.47214753,ChargePoint Network,1,0.0,J1772COMBO,Public - Credit card at all times,24 hours daily,2021-11-04
147517,BRCC - Brossard - Dix30,9550 Boulevard Leduc,Brossard,Quebec,45.443137,-73.436175,Circuit électrique,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2019-11-05
130350,BRCC - Quartier Dix30,"9120, boul. Leduc",Brossard,Quebec,45.44598,-73.437003,Circuit électrique,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2019-07-17
149529,BRCC - Kirkland - Rôtisseries St-Hubert,2939 boul. St-Charles,Kirkland,Quebec,45.447444,-73.853361,Circuit électrique,4,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2019-11-26
167717,BRCC - Chambly - Couche-Tard,875 Boulevard de Périgny,Chambly,Quebec,45.454458,-73.301425,Circuit électrique,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2020-10-23
213852,BRCC - Montréal Monk,6071 rue Monk,Montréal,Quebec,45.4576,-73.5952,Circuit électrique,4,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2022-04-12
157863,Home Depot,2121 10th Line,Orleans,Ontario,45.46005,-75.48358,Non-Networked,2,0.0,CHADEMO J1772COMBO,PLANNED - not yet accessible (Public),Unknown,
158494,Hydro-Québec,955 rue Jacques-de- Lesseps,Montreal,Quebec,45.4614682,-73.73100626,Non-Networked,2,0.0,CHADEMO J1772COMBO,PLANNED - not yet accessible (Public),Unknown,
167413,BRCC - Oka - Caisse Desjardins du Lac des Deux-Montagnes,"100, Rue Notre Dame",Oka,Quebec,45.462264,-74.08513,Circuit électrique,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2020-10-09
158186,Aréna Denis-Savard,4110 boul. Lasalle,Montreal,Quebec,45.4623693,-73.5652186,Non-Networked,2,0.0,CHADEMO J1772COMBO,PLANNED - not yet accessible (Public),Unknown,
129674,FLO - Cadillac Fairview - Fairview Pointe Claire,6801 Autoroute Transcanadienne,Pointe-Claire,Quebec,45.462572,-73.830565,FLO,1,2.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2019-07-17
122252,CF Fairview Pointe-Claire - Tesla Supercharger,6801 Trans-Canada Highway,Pointe-Claire,Quebec,45.464201,-73.8281,Tesla,20,0.0,TESLA,Public,24 hours daily; for Tesla use only,2019-03-01
83026,Surgenor Gatineau Chevrolet Cadillac,950 boul. Saint-Joseph,Gatineau,Quebec,45.466558,-75.737677,Non-Networked,1,7.0,J1772,Public,24 hours daily,2016-04-13
158183,Hydro-Québec,1007 boul. René-Lévesque,Montreal,Quebec,45.467192,-73.5366477,Non-Networked,2,0.0,CHADEMO J1772COMBO,PLANNED - not yet accessible (Public),Unknown,
213796,BRCC - Brossard - Couche-Tard,5699 Grande Allée,Brossard,Quebec,45.4723,-73.4418,Circuit électrique,1,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2022-04-10
130407,6325 boul. Taschereau,6325 boul. Taschereau,Brossard,Quebec,45.473273,-73.466452,Circuit électrique,2,1.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2019-07-17
210401,Tous les jours,"150, Angus Sud (Suite 10)",East Angus,Quebec,45.47539977,-71.66773004,Non-Networked,2,0.0,Unknown,PLANNED - not yet accessible (Public),Unknown,
169658,ChargeLab - Boul. Cousineau,8175 boul. Cousineau,Saint-Hubert,Quebec,45.4759463,-73.379024,CHARGELAB,1,0.0,CHADEMO J1772COMBO,Public - Credit card at all times,24 hours daily,2020-02-26
130410,1100 boulevard Maloney Ouest,1100 boulevard Maloney Ouest,Gatineau,Quebec,45.476168,-75.696797,Circuit électrique,4,4.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2019-07-17
193215,BRCC - MTQ - Aire de service de Rigaud,420 Chem. J.-René-Gauthier,Rigaud,Quebec,45.476593,-74.28443,Circuit électrique,2,1.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2021-07-27
158185,IGA,3964 Rue Notre-Dame Ouest,Montreal,Quebec,45.477993,-73.583575,ChargePoint Network,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2021-11-15
208801,Tous les jours,"3964-3966, rue Notre-Dame O",Montréal,Quebec,45.477993,-73.583575,Non-Networked,2,0.0,Unknown,PLANNED - not yet accessible (Public),Unknown,
130424,BRCC - Marché Atwater,"138, Avenue Atwater",Montréal,Quebec,45.478722,-73.57675,Circuit électrique,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2019-07-17
201660,Renfrew,1050 O'Brien Rd,Renfrew,Ontario,45.48065,-76.64901,FLO,2,1.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2021-11-27
188973,BRCC - Dorval - Centre météorologique canadien,2121 Voie de Service Nord,Dorval,Quebec,45.483042,-73.788285,Circuit électrique,3,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2021-04-30
130446,"46, rue de l'hôtel-de-Ville","46, rue de l'hôtel-de-Ville",East Angus,Quebec,45.484683,-71.658148,Circuit électrique,2,1.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2019-07-17
158188,Hydro-Québec,8300 Trans-Canadienne,Montreal,Quebec,45.4889927,-73.7272296,Non-Networked,2,0.0,CHADEMO J1772COMBO,PLANNED - not yet accessible (Public),Unknown,
155359,Petro-Canada Recharge Rapide VÉ / Petro-Canada EV Fast Charger,395 Montée Paiement,Gatineau,Quebec,45.490147,-75.675979,PETROCAN,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2020-03-01
149425,BRCC - Valcourt - Desjardins,1120 Avenue des Cascades,Valcourt,Quebec,45.493155,-72.3137,Circuit électrique,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2019-11-22
205423,BRCC - Greenfield Park - Couche-Tard,3351 Boulevard Taschereau,Greenfield Park,Quebec,45.4934,-73.4783,Circuit électrique,1,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2022-01-27
158214,St. Hubert,5900 boul. Cousineau,St-Hubert,Quebec,45.4967041,-73.4134198,Circuit électrique,8,0.0,CHADEMO J1772COMBO,PLANNED - not yet accessible (Public),Unknown,
